driver_id,arrival_time,online_until,earnings,busy_time,online_duration,busy_time_capped,idle_time,idle_ratio
2871,960.1691654164397,966.3402685712468,150.5501048702007,6.130734500419688,6.171103154807156,6.130734500419688,0.04036865438746773,0.006541562079710403
2872,960.3678992826977,966.6176373215466,188.66959902290102,6.589506585016682,6.249738038848818,6.249738038848818,0.0,0.0
2873,960.4558297994357,967.0679504676366,128.92827760970857,6.732391703276829,6.612120668200873,6.612120668200873,0.0,0.0
2874,960.9961805042706,967.2525807554997,148.74907696584805,6.595338496318565,6.256400251229138,6.256400251229138,0.0,0.0
2875,962.3144758896157,969.1078078383329,161.66057297576398,7.00641253708153,6.793331948717196,6.793331948717196,0.0,0.0
2876,962.6313379341808,970.4189072644574,154.18421634320663,7.449232207253197,7.787569330276597,7.449232207253197,0.3383371230233996,0.043445792733813465
2877,962.9790955010479,970.4972359810617,203.62527062627427,7.905676719863511,7.5181404800138125,7.5181404800138125,0.0,0.0
2878,963.0302148434473,969.625303934849,186.83731955961048,7.352203408880484,6.595089091401633,6.595089091401633,0.0,0.0
2879,963.1145033042719,970.3572009318641,124.4045310101198,7.240569643841195,7.242697627592179,7.240569643841195,0.002127983750983553,0.0002938109334948168
2880,963.2300104161893,971.1038812670134,193.7819838600746,8.201473953233895,7.873870850824119,7.873870850824119,0.0,0.0
2881,964.0114934421106,971.8473194894215,224.51626407571985,7.712400563560536,7.8358260473108885,7.712400563560536,0.12342548375035278,0.015751432332103663
2882,965.0349848833383,971.8420556497531,149.69485797271454,7.702038254571779,6.807070766414768,6.807070766414768,0.0,0.0
2883,965.121019803536,972.8675370348884,198.5318919065728,7.720348501203347,7.7465172313524135,7.720348501203347,0.026168730149066732,0.00337812843727427
2884,965.5236366888561,971.8895348962787,180.46102742962387,7.221708238149309,6.365898207422674,6.365898207422674,0.0,0.0
2885,965.6998042845058,972.5249724138812,188.64132589696362,7.595802572938895,6.825168129375356,6.825168129375356,0.0,0.0
2886,966.2202685931259,972.4423603255162,145.0415931047688,6.744543760451628,6.222091732390368,6.222091732390368,0.0,0.0
2887,966.5011388069769,974.1787179853385,191.62865967434226,8.410407521601739,7.677579178361611,7.677579178361611,0.0,0.0
2888,967.6091300853994,974.5779175172264,152.83541366470612,7.901343919486606,6.968787431826968,6.968787431826968,0.0,0.0
2889,968.0141000991504,974.4427242668775,178.10340645487577,6.919037249969103,6.428624167727094,6.428624167727094,0.0,0.0
2890,968.1024141448875,975.8216108376724,176.7879725202529,8.131008040041628,7.719196692784976,7.719196692784976,0.0,0.0
2891,968.5307605295726,976.0195183241588,155.76510643237197,7.397669437877571,7.488757794586149,7.397669437877571,0.09108835670857829,0.01216334660661997
2892,968.7504410873217,976.7371048411076,194.42500188969734,8.17952357413852,7.98666375378582,7.98666375378582,0.0,0.0
2893,969.6460118274654,976.5398335258905,160.72188132157325,6.8752637241708605,6.893821698425086,6.8752637241708605,0.01855797425422523,0.002691971893973535
2894,970.1257740755931,976.8369699997835,152.29359796745786,7.488547577979018,6.711195924190406,6.711195924190406,0.0,0.0
2895,970.6751068729175,978.6149431484206,179.21390506032586,7.726382145400326,7.939836275503126,7.726382145400326,0.21345413010280012,0.026883946053317592
2896,970.6766835661884,977.0441092354557,128.09111510626363,6.429345069089659,6.367425669267277,6.367425669267277,0.0,0.0
2897,971.6122226060243,978.0097904975738,171.8828341126512,6.470820195490173,6.397567891549556,6.397567891549556,0.0,0.0
2898,971.9835135762235,978.2261234726798,109.5746352154825,6.129034149956422,6.242609896456315,6.129034149956422,0.113575746499893,0.018193631891745388
2899,972.8136006694896,979.2992559754368,138.25196885440496,6.5780343268293,6.485655305947262,6.485655305947262,0.0,0.0
2900,972.8555559744996,980.0896070239746,119.20580342844295,7.188254841206623,7.234051049475056,7.188254841206623,0.04579620826843289,0.006330644884204421
2901,972.9947225391359,980.8283913883321,151.00071350375956,7.818925369511973,7.833668849196215,7.818925369511973,0.014743479684241834,0.0018820657303831026
2902,973.5532501479031,980.117273995867,174.8169008073324,7.26460741182194,6.564023847963881,6.564023847963881,0.0,0.0
2903,974.0661100928762,980.54258957986,125.17636379468229,6.892797651878906,6.476479486983749,6.476479486983749,0.0,0.0
2904,974.1294117222412,981.1560367620399,174.0861819599976,7.41347932638514,7.02662503979866,7.02662503979866,0.0,0.0
2905,974.2172818649711,980.3571041863211,148.07741994592544,6.119070412215345,6.139822321349925,6.119070412215345,0.020751909134579805,0.003379887568149889
