driver_id,arrival_time,online_until,earnings,busy_time,online_duration,busy_time_capped,idle_time
3013,634.5107871801247,641.4344676212224,118.95085847695266,5.2057812959363075,6.923680441097758,5.2057812959363075,1.717899145161451
3014,634.7099163046737,642.1287489242405,97.16579984704332,5.071774874693907,7.418832619566842,5.071774874693907,2.3470577448729353
3015,635.3946487234919,642.6460414225924,108.4678850525562,5.257441582988557,7.251392699100506,5.257441582988557,1.9939511161119494
3016,635.4818143419452,642.0390736036773,94.33145333957071,4.934446027401802,6.557259261732042,4.934446027401802,1.6228132343302404
3017,635.5417855018076,641.5614841131933,74.05594259521263,4.248058010117118,6.0196986113857065,4.248058010117118,1.7716406012685884
3018,635.5694500064836,643.3009728784222,89.2922089293428,4.910651274472598,7.731522871938523,4.910651274472598,2.820871597465925
3019,635.8187907527087,642.0674303838794,85.88178837596558,4.09104447579098,6.248639631170704,4.09104447579098,2.157595155379724
3020,635.819820176407,642.2296325233552,86.84070918166478,4.152528457405847,6.409812346948229,4.152528457405847,2.257283889542382
3021,635.9769248637555,643.2024410697795,89.09087767762395,4.993479683227391,7.225516206024054,4.993479683227391,2.2320365227966628
3022,636.3659356544115,643.6119927146575,79.98794132754375,4.810126110839425,7.246057060246017,4.810126110839425,2.4359309494065915
3023,636.3912676603688,644.2565959517749,107.5493593958793,5.137256977078044,7.865328291406058,5.137256977078044,2.728071314328014
3024,636.5389531253766,644.2878382178683,107.11048942778787,4.781065554399603,7.748885092491719,4.781065554399603,2.967819538092116
3025,636.8048632874971,644.0139719527174,84.82976518616542,4.835541239265934,7.209108665220242,4.835541239265934,2.373567425954308
3026,636.8644685367615,643.5668728929957,77.92888737841926,3.961873379350866,6.702404356234183,3.961873379350866,2.740530976883317
3027,637.1793546745273,645.135329085777,101.69866011707336,4.683106412154011,7.955974411249713,4.683106412154011,3.272867999095702
3028,637.2623236703585,643.3734901144129,61.15464653863501,4.1466735106186405,6.111166444054447,4.1466735106186405,1.9644929334358068
3029,637.3105699685024,643.9254911177458,91.9598623229071,4.85504754939781,6.614921149243401,4.85504754939781,1.7598735998455908
3030,637.4593867645899,643.8943930491123,64.58359583380336,3.829855187176097,6.435006284522387,3.829855187176097,2.6051510973462904
3031,637.5865193986792,644.2419671507705,79.13484149444491,4.202894779209301,6.655447752091277,4.202894779209301,2.4525529728819757
3032,637.7537723777426,643.816706576964,76.27799227156282,3.686220678907392,6.062934199221331,3.686220678907392,2.376713520313939
3033,637.7928986204495,645.18104940896,84.74154824338763,4.436135161012348,7.388150788510529,4.436135161012348,2.9520156274981817
3034,638.004849601164,644.5982951438745,75.27556773784836,3.786637422138222,6.5934455427104695,3.786637422138222,2.8068081205722475
3035,638.0632450111408,645.6316279798334,94.00135712695203,4.769360643339555,7.568382968692617,4.769360643339555,2.7990223253530626
3036,638.0996486406693,645.5421525959438,102.13001838011134,3.788722778507697,7.4425039552744465,3.788722778507697,3.6537811767667496
3037,638.1584794925628,645.9776652912341,89.80312546838219,4.858569608975378,7.819185798671242,4.858569608975378,2.9606161896958643
3038,638.5254154544577,645.3726233414151,76.64013524852865,3.8811083410302443,6.847207886957335,3.8811083410302443,2.966099545927091
3039,638.5818653787412,645.3025109805167,67.13930067762662,4.311423301846175,6.720645601775459,4.311423301846175,2.409222299929284
3040,638.9420308089918,646.1092117985761,80.78996564504348,4.186734012995053,7.167180989584267,4.186734012995053,2.9804469765892136
3041,639.0702699171957,646.8871429073275,119.11602375077666,5.721108552222743,7.816872990131856,5.721108552222743,2.0957644379091125
3042,639.1283089614423,645.6077616680433,69.21156343754743,3.4130229365395346,6.479452706601023,3.4130229365395346,3.0664297700614886
3043,639.4447098261625,646.852895471543,83.26126883649243,4.547333598467919,7.408185645380513,4.547333598467919,2.860852046912594
3044,639.4749835553449,645.6926098961292,72.97104896404295,3.5381004603376396,6.21762634078425,3.5381004603376396,2.67952588044661
3045,639.5194966338083,646.7095014668441,87.60069416302136,4.1641526204278225,7.1900048330358,4.1641526204278225,3.025852212607978
3046,639.5626541554701,647.3367639051553,86.6113869275098,4.656326396109936,7.774109749685181,4.656326396109936,3.117783353575245
3047,639.7714152858437,646.1804794805738,93.68303991397283,4.1490281448702895,6.409064194730149,4.1490281448702895,2.2600360498598597
3048,639.9975470639077,646.1389315483948,69.82526387013233,3.7615722075906706,6.141384484487048,3.7615722075906706,2.3798122768963776
3049,640.3855621321628,647.6678310962005,81.75483818673098,3.618411455336738,7.282268964037712,3.618411455336738,3.663857508700974
3050,640.5437705340605,647.0082003923438,80.90727898616448,3.7932181338637987,6.464429858283324,3.7932181338637987,2.6712117244195257
3051,640.6599369078249,647.4629456138421,52.1121747931347,3.3596352096689843,6.803008706017181,3.3596352096689843,3.4433734963481966
3052,640.7592953935908,647.1885347276117,73.94352192652886,3.581420683099343,6.429239334020849,3.581420683099343,2.847818650921506
3053,641.1546160830193,649.0497779008623,86.86143055524639,4.422304689982057,7.895161817843018,4.422304689982057,3.4728571278609612
3054,641.1799360005531,647.9124723360843,61.255518014711896,3.2335812181643737,6.732536335531222,3.2335812181643737,3.4989551173668483
3055,641.2736536418275,648.6477834114855,76.75599937496355,3.581221287422423,7.374129769657998,3.581221287422423,3.7929084822355748
3056,641.4003945831655,648.4504025776089,100.3733631167926,4.346257452165323,7.0500079944433764,4.346257452165323,2.703750542278053
3057,641.5981032990333,649.3092342270219,121.48178428832637,5.814623131422058,7.71113092798862,5.814623131422058,1.8965077965665618
3058,641.7406958761046,648.2797473681672,77.08167248238847,3.919459596646564,6.53905149206264,3.919459596646564,2.619591895416076
3059,641.755845622843,649.3010671716454,91.81653726287703,4.172501244546698,7.545221548802374,4.172501244546698,3.372720304255676
3060,641.7584271434696,649.1116662031236,90.64131817302142,4.960263094994567,7.353239059654015,4.960263094994567,2.392975964659448
3061,641.7989382324389,649.16577078365,83.75680330451985,4.5282814478578945,7.366832551211132,4.5282814478578945,2.838551103353238
3062,641.8520952414249,649.0733682449965,85.51128351019686,3.9948765927984913,7.221273003571582,3.9948765927984913,3.226396410773091
3063,642.2375938677883,648.6862898364486,69.8213084900511,3.5277237185340624,6.448695968660331,3.5277237185340624,2.920972250126269
3064,642.4662854627331,649.7180459411513,104.76625838869677,5.003587144724223,7.251760478418191,5.003587144724223,2.248173333693968
3065,642.6488118081296,649.0316392632764,73.14157263157315,4.128049263557899,6.382827455146753,4.128049263557899,2.254778191588854
3066,642.655342047807,649.1716138125485,80.28433053632527,3.963873321199987,6.516271764741418,3.963873321199987,2.5523984435414313
3067,642.8004872682151,650.4269198446543,100.128050004264,5.586160810648106,7.626432576439242,5.586160810648106,2.040271765791136
3068,642.9084847322538,650.1645764768891,71.10102314228587,4.269102653214955,7.2560917446353415,4.269102653214955,2.9869890914203863
